item_id,regions,genres,languages,directors,year,mins,movie_douban_score,movie_douban_votes,type
280620,3,1626,2,13329,32,0,10,9,2
280621,42,114,1,1,41,0,0,0,2
280622,1,242,1,5302,23,95,3,6,2
280623,5,88,1,3617,37,92,14,2,2
280624,3,172,2,13330,27,91,3,2,2
280625,380,12,20,13331,22,16,1,2,2
280626,3,1554,2,11140,65,102,10,5,2
280627,3,613,2,11657,27,0,3,1,2
280628,139,18,5,13331,43,0,10,4,2
280629,72,23,1,3663,23,88,14,4,2
280630,1,0,188,1,28,60,3,2,2
280631,290,1168,1413,13332,23,96,10,8,2
280632,47,254,171,9369,42,86,5,10,2
280633,553,1907,1,2940,7,127,3,8,2
280634,8,71,39,13333,60,116,14,5,2
280635,6,21,78,13334,32,115,14,2,2
280636,3,14,2,13335,26,0,10,5,2
280637,3,3,2,10483,28,15,14,4,2
280638,3,263,2,13336,23,98,6,7,2
280639,8,592,39,6874,39,0,5,6,2
280640,979,92,1414,13337,29,80,3,1,2
280641,5,403,1415,5661,23,91,14,7,2
280642,5,9,1,1,62,76,14,3,2
280643,979,3,1064,13338,10,10,3,1,2
280644,3,21,2,13339,22,107,6,8,2
280645,5,1908,1,1,3,89,13,3,2
280646,3,963,2,13340,37,49,3,6,2
280647,3,92,179,13341,18,92,5,2,2
280648,3,408,2,11138,65,159,10,5,2
280649,3,676,2,13342,27,0,10,5,2
280650,3,51,2,3932,24,96,6,6,2
280651,5,17,1,1,24,0,3,1,2
280652,8,1404,39,970,69,92,1,5,2
280653,3,226,1,10483,11,13,10,4,2
280654,218,9,14,1,37,80,14,3,2
280655,3,3,2,11080,68,38,3,5,2
280656,5,128,1,13343,23,97,5,6,2
280657,104,1062,4,13344,38,110,1,2,2
280658,8,115,39,13345,37,103,14,4,2
280659,5,23,1,11690,25,95,5,4,2
280660,5,1909,1,1,27,0,3,4,2
280661,979,948,1064,13322,43,6,3,2,2
280662,979,3,5,13346,61,0,3,3,2
280663,3,81,2,11138,46,94,14,2,2
280664,1,102,1,13347,62,0,6,4,2
280665,5,724,1416,4190,23,0,6,6,2
280666,979,174,5,13348,29,11,3,1,2
280667,3,21,2,11699,80,95,3,2,2
280668,5,260,1,1,42,85,12,4,2
280669,5,0,1,13349,12,0,3,1,2
280670,1,385,34,5493,23,115,11,6,2
280671,7,5,3,13350,17,78,5,3,2
280672,1,128,1,1,78,115,0,0,2
280673,875,1910,74,13351,25,95,14,4,2
280674,3,1282,2,13352,25,0,10,6,2
280675,1488,995,1060,5840,25,99,3,4,2
280676,5,808,1,7586,43,127,5,3,2
280677,798,796,59,7473,42,99,12,8,2
280678,1,385,1,13353,27,118,0,0,2
280679,1,12,1,1,26,0,0,0,2
280680,1,285,1,10104,48,0,10,4,2
280681,3,210,179,10570,96,129,14,2,2
280682,1489,206,1,5755,42,108,1,9,2
280683,242,1911,54,6343,23,123,10,8,2
280684,5,5,1,5018,2,86,12,9,2
280685,5,527,1,6252,42,109,11,9,2
280686,8,53,481,7415,23,107,5,7,2
280687,9,174,5,12290,43,10,3,5,2
280688,9,124,4,13354,89,88,11,2,2
280689,8,87,39,8595,27,0,3,5,2
280690,5,1148,1,6341,42,88,1,7,2
280691,3,385,2,13355,32,0,3,6,2
280692,5,32,1417,8163,42,104,1,4,2
280693,5,967,122,3297,42,92,5,8,2
280694,5,39,1,13356,118,89,14,2,2
280695,5,1912,1418,13357,107,110,10,5,2
280696,3,312,2,13358,39,0,10,4,2
280697,5,338,1,7403,23,124,3,8,2
280698,242,598,1,1,23,89,1,5,2
280699,9,21,451,13359,32,100,14,5,2
280700,22,190,14,13360,25,112,10,6,2
280701,8,216,4,13361,89,96,14,1,2
280702,3,114,2,13086,29,92,14,1,2
280703,112,1429,1,3014,25,117,3,6,2
280704,983,278,4,2559,42,102,12,7,2
280705,11,71,45,13362,42,98,1,6,2
280706,5,445,1,1,23,88,10,4,2
280707,47,303,4,3880,23,126,14,8,2
280708,3,1913,2,13363,25,0,10,9,2
280709,40,1914,1,3792,23,91,5,4,2
280710,5,16,1,1,22,0,3,2,2
280711,1431,21,20,4740,10,95,3,1,2
280712,3,1915,2,13364,25,0,6,6,2
280713,5,1916,1,4307,23,133,14,6,2
280714,5,32,34,13365,23,93,14,6,2
280715,5,21,1419,1254,23,158,10,7,2
280716,1,128,34,7442,25,102,14,8,2
280717,1,1917,1,12028,14,95,0,0,2
280718,9,115,4,11507,25,94,12,9,2
280719,3,21,2,11949,72,146,14,5,2
280720,222,5,28,13366,49,88,3,2,2
280721,116,12,86,2852,14,10,3,4,2
280722,116,18,86,2852,25,32,3,1,2
280723,116,12,86,2852,72,17,3,2,2
280724,12,21,8,13367,27,101,14,2,2
280725,1490,21,1420,13368,24,93,3,2,2
280726,1491,17,910,1,32,90,10,1,2
280727,5,59,1,1,24,0,6,2,2
280728,5,1870,1,13369,55,0,3,2,2
280729,5,403,1,13370,9,90,5,5,2
280730,5,9,1421,1,25,64,0,0,2
280731,5,336,1,13371,67,90,5,5,2
280732,3,39,2,1414,19,107,5,1,2
280733,5,23,1,2377,23,129,1,9,2
280734,9,1918,4,13372,28,82,1,6,2
280735,5,30,1,13373,23,84,11,5,2
280736,5,145,1,6097,23,88,11,4,2
280737,3,21,2,3861,28,73,3,4,2
280738,6,21,4,11205,22,98,14,2,2
280739,42,3,5,1,61,11,3,2,2
280740,1,3,1,9430,67,10,10,5,2
280741,3,491,2,11586,25,111,14,3,2
280742,5,1695,1,13374,32,0,6,6,2
280743,3,227,2,13375,25,55,10,6,2
280744,9,39,4,13376,32,82,1,5,2
280745,8,73,4,13377,49,96,1,5,2
280746,6,21,110,8277,48,129,5,1,2
280747,3,1170,2,4899,24,55,10,6,2
280748,5,245,1,1,10,0,3,5,2
280749,8,145,167,13378,23,90,14,9,2
280750,9,39,4,10859,74,94,14,5,2
280751,31,1919,20,13379,32,102,10,6,2
280752,5,41,1,1,19,17,14,2,2
280753,1,1051,1,13380,25,86,3,7,2
280754,112,73,1,13381,10,98,13,1,2
280755,9,184,1041,13382,89,0,5,1,2
280756,5,1920,1,8838,89,81,3,5,2
280757,1,9,1,11779,23,80,10,4,2
280758,362,967,1,3993,42,110,14,8,2
280759,1,21,1,12400,86,85,12,1,2
280760,1,190,1,7333,11,129,0,0,2
280761,3,39,2,13383,23,0,3,9,2
280762,31,4,20,11155,80,0,14,2,2
280763,31,126,20,1504,32,36,10,2,2
280764,500,23,1,7542,25,95,5,9,2
280765,38,21,19,1,32,0,3,3,2
280766,12,249,8,10156,25,128,1,4,2
280767,3,14,2,485,67,93,14,6,2
280768,1492,338,157,3297,23,110,5,6,2
280769,5,21,1,13384,75,102,0,0,2
280770,3,16,2,7977,32,0,3,5,2
280771,8,114,39,9661,25,0,5,4,2
280772,9,21,4,10241,34,92,10,5,2
280773,333,135,1,13385,67,193,6,4,2
280774,9,48,4,1703,32,0,3,4,2
280775,11,30,45,13386,28,103,0,0,2
280776,1493,1557,1,13387,9,96,8,6,2
280777,9,21,4,7877,25,101,3,9,2
280778,5,265,910,1,19,0,10,1,2
280779,284,8,55,11394,59,19,6,2,2
280780,431,128,1,6949,42,112,3,7,2
280781,5,164,1,9317,23,96,14,7,2
280782,132,53,4,13388,19,94,1,5,2
280783,1,174,1,1,26,0,14,3,2
280784,31,193,20,11155,51,10,5,5,2
280785,3,21,2,12401,25,117,5,4,2
280786,1,174,1,1,26,0,5,3,2
280787,5,32,1,13389,42,114,5,6,2
280788,1494,927,1422,12456,23,126,5,6,2
280789,6,385,4,13390,25,90,1,4,2
280790,1495,527,1423,6246,6,127,6,11,2
280791,9,23,4,4497,23,94,1,8,2
280792,3,16,2,13391,25,0,5,5,2
280793,9,26,4,7478,69,88,1,4,2
280794,9,21,4,13392,69,125,5,5,2
280795,1496,1,45,1,25,100,11,4,2
280796,726,1921,1,1,67,0,3,6,2
280797,214,21,9,1,27,51,11,4,2
280798,9,114,4,6689,11,0,6,9,2
280799,45,139,35,13393,10,110,5,1,2
280800,9,21,1041,13394,50,88,14,5,2
280801,40,195,1,3146,23,93,3,7,2
280802,9,21,1041,13395,80,79,14,2,2
280803,268,227,1424,13396,21,80,10,7,2
280804,25,94,171,13397,25,100,14,4,2
280805,43,92,32,6755,40,90,11,3,2
280806,9,21,4,6198,24,95,3,6,2
280807,1,174,1,1,41,0,14,3,2
280808,1,124,1,1,25,0,3,6,2
280809,36,3,5,13398,41,0,3,4,2
280810,1497,470,1,13399,25,88,14,6,2
280811,9,3,4,13400,60,31,6,9,2
280812,162,222,1425,8192,25,118,1,6,2
280813,5,285,1,1,42,107,1,6,2
280814,5,260,1,13401,25,95,12,5,2
280815,112,281,1,13402,25,104,1,7,2
280816,3,21,2,5486,23,118,3,5,2
280817,3,195,2,899,25,104,1,5,2
280818,5,578,1,13403,2,98,10,10,2
280819,9,9,59,2911,48,175,5,2,2
280820,3,39,2,6279,25,119,14,6,2
280821,1,9,1,1,32,0,4,2,2
280822,1,128,1,1,25,91,14,4,2
280823,9,21,4,13404,4,100,11,5,2
280824,1482,21,1426,1,21,118,14,2,2
280825,9,213,4,1441,19,0,5,4,2
280826,5,488,1427,7403,12,132,14,7,2
280827,12,1410,1123,8993,9,120,1,9,2
280828,9,1065,4,7478,48,0,3,7,2
280829,61,758,4,12524,52,0,3,9,2
280830,42,21,1,13405,23,99,5,2,2
280831,9,918,4,12363,62,0,10,8,2
280832,9,1821,4,10630,62,0,10,9,2
280833,8,103,39,10459,19,0,3,9,2
280834,3,16,2,11080,61,0,4,6,2
280835,284,21,55,1,80,140,10,2,2
280836,9,1922,4,9965,28,0,6,4,2
280837,5,127,1,1,23,88,1,4,2
280838,5,41,1,10962,16,34,5,5,2
280839,5,1,1,13406,91,82,0,0,2
280840,284,21,715,1,37,75,5,1,2
280841,6,39,4,8491,24,0,3,9,2
280842,8,165,39,11740,26,0,10,4,2
280843,3,1923,2,10889,23,89,3,6,2
280844,1498,1924,577,13407,10,78,10,5,2
280845,5,32,1,13408,23,0,3,4,2
280846,5,35,1,1,24,101,6,1,2
280847,1234,0,0,1,25,0,0,0,2
280848,3,1168,2,13409,22,0,6,4,2
280849,9,32,4,9385,23,0,4,9,2
280850,6,1300,4,12843,32,0,3,7,2
280851,9,5,4,13410,30,46,10,4,2
280852,9,39,4,13411,43,0,10,6,2
280853,1,174,1,13118,41,0,3,1,2
280854,3,1925,122,13412,24,0,14,5,2
280855,1,109,1,13413,28,0,6,2,2
280856,3,21,2,13414,23,115,14,9,2
280857,3,114,2,13415,69,150,3,2,2
280858,22,9,14,1,67,96,0,0,2
280859,4,260,3,13416,46,86,0,0,2
280860,5,16,1,1,66,66,0,0,2
280861,3,98,2,3322,32,120,14,4,2
280862,31,1381,20,6443,23,92,10,9,2
280863,3,90,2,13417,23,0,10,7,2
280864,3,109,2,3322,23,0,14,4,2
280865,3,21,2,13158,25,0,14,6,2
280866,3,21,2,2615,24,0,3,2,2
280867,1499,456,194,13418,42,112,3,9,2
280868,5,39,1,4644,23,139,14,7,2
280869,1500,9,2,1,48,88,0,0,2
280870,31,146,20,13419,23,81,14,5,2
280871,290,90,1,5663,23,85,14,9,2
280872,1501,21,1428,13420,42,125,3,4,2
280873,284,4,55,11077,29,0,14,1,2
280874,8,21,39,7777,25,0,14,6,2
280875,12,21,8,10393,42,87,1,6,2
280876,3,39,2,13421,69,104,0,0,2
280877,362,128,1,2719,42,88,11,4,2
280878,5,3,5,9146,25,0,14,5,2
280879,3,219,2,13415,49,0,5,1,2
280880,1,455,1,13422,81,102,14,3,2
280881,3,0,2,3312,35,95,0,0,2
280882,31,5,464,11298,25,0,5,2,2
280883,1,90,1,13423,28,0,10,2,2
280884,3,128,2,13424,25,0,6,8,2
280885,3,21,2,13086,34,87,1,2,2
280886,8,1,39,13425,39,84,13,5,2
280887,36,44,55,13426,25,27,6,6,2
280888,1502,5,1,13427,23,90,3,7,2
280889,40,180,1,12993,25,95,14,2,2
280890,7,39,3,13428,18,105,14,5,2
280891,5,65,1,1,9,104,5,9,2
280892,5,222,1,8894,7,100,14,7,2
280893,1431,18,1429,1540,43,43,14,1,2
280894,1503,999,464,13429,23,0,14,9,2
280895,43,18,32,6755,97,11,0,0,2
280896,5,5,1,1,28,90,5,5,2
280897,1266,21,14,1,89,95,14,2,2
280898,3,5,2,2773,65,107,3,1,2
280899,5,9,1,368,71,112,0,0,2
280900,3,5,2,8683,23,137,1,6,2
280901,1504,526,1149,1,9,149,14,4,2
280902,7,32,1087,13430,66,105,3,2,2
280903,3,328,2,8238,42,115,14,8,2
280904,3,706,2,1498,37,40,10,1,2
280905,3,1,2,2991,32,115,5,6,2
280906,3,1926,2,13431,32,0,6,4,2
280907,9,9,4,7576,27,20,6,2,2
280908,5,1250,1,13432,68,98,6,3,2
280909,5,4,48,9736,64,10,0,0,2
280910,521,1927,1,8392,9,98,5,9,2
280911,5,1928,93,13433,42,89,14,8,2
280912,5,321,188,3149,42,110,5,7,2
280913,5,606,1,1868,9,162,10,8,2
280914,3,32,2,13434,11,0,4,9,2
280915,5,1909,910,1,52,0,0,0,2
280916,47,1105,4,2943,25,89,9,2,2
280917,1505,1282,1,13435,37,0,6,2,2
280918,113,21,1430,1,25,92,14,2,2
280919,5,87,389,4067,21,108,10,10,2
280920,3,872,1,13436,43,0,6,6,2
280921,6,53,4,13437,46,102,5,5,2
280922,5,312,1,1,25,88,5,2,2
280923,42,349,1,13438,27,0,6,4,2
280924,9,39,4,2506,25,95,3,9,2
280925,5,1386,1,13439,53,90,5,3,2
280926,3,210,2,9003,23,190,3,5,2
280927,9,562,4,7576,23,112,1,7,2
280928,8,21,39,6874,11,0,14,6,2
280929,3,1,2,2991,23,90,13,6,2
280930,22,255,14,1176,23,89,14,5,2
280931,31,23,20,13440,40,91,5,3,2
280932,1506,32,54,3061,23,113,14,4,2
280933,214,3,5,1,32,0,10,6,2
280934,5,1071,1,4190,42,102,14,4,2
280935,1,3,5,13441,28,28,10,4,2
280936,6,39,4,13442,55,96,1,4,2
280937,1507,5,1431,13443,46,123,5,1,2
280938,3,1929,122,1,27,97,3,2,2
280939,7,249,3,13444,66,105,14,2,2
280940,3,32,2,2773,41,101,10,1,2
280941,8,5,39,13244,3,92,1,4,2
280942,3,220,2,5652,42,101,10,10,2
280943,222,21,1351,13445,66,94,3,2,2
280944,31,21,20,13446,18,47,10,4,2
280945,40,21,1,13447,48,90,10,5,2
280946,5,9,22,1,32,73,3,1,2
280947,9,21,4,13448,60,113,14,5,2
280948,3,14,2,12465,19,90,4,9,2
280949,3,23,2,13449,27,84,0,0,2
280950,7,21,3,11736,18,101,14,5,2
280951,1508,617,1175,1,49,0,3,3,2
280952,5,18,1,1,37,40,0,0,2
280953,68,21,444,13450,3,120,5,1,2
280954,5,385,1,1,25,111,3,6,2
280955,1,294,1,8676,62,107,10,4,2
280956,5,41,1,13451,13,27,3,5,2
280957,1,5,1,1,25,79,6,4,2
280958,5,336,297,1,35,85,5,5,2
280959,3,98,2,13452,32,0,14,4,2
280960,5,819,5,12673,128,21,3,4,2
280961,979,721,5,13453,29,0,14,1,2
280962,979,3,5,13322,78,0,3,1,2
280963,1,1885,1,1,24,0,6,4,2
280964,3,16,2,13454,39,0,10,4,2
280965,38,617,19,1,38,0,10,5,2
280966,268,409,1,1,42,98,1,4,2
280967,5,428,1432,13455,42,0,1,4,2
280968,5,710,1,11746,25,88,16,5,2
280969,5,1252,5,1,45,9,3,6,2
280970,5,819,1,5661,67,13,1,5,2
280971,281,39,19,1,11,0,6,5,2
280972,321,9,1378,6563,32,92,10,4,2
280973,38,21,19,1,26,104,3,3,2
280974,31,273,1433,5709,23,111,14,5,2
280975,1509,1930,20,1,48,83,0,0,2
280976,1510,0,1434,13456,88,200,5,3,2
280977,31,531,20,12440,103,135,14,1,2
280978,3,928,2,13457,23,0,6,9,2
280979,1511,39,14,13189,116,82,5,2,2
280980,3,1931,2,1,49,0,6,4,2
280981,121,135,1435,11278,1,135,3,8,2
280982,5,1932,1,13458,65,87,12,2,2
280983,3,651,2,13459,42,98,12,4,2
280984,160,3,5,1,41,8,14,5,2
280985,5,285,1,13460,23,120,14,9,2
280986,5,87,1,10501,15,122,14,9,2
280987,77,605,1436,4315,69,105,5,5,2
280988,31,32,20,10568,85,78,14,3,2
280989,5,1901,1,1,9,109,11,6,2
280990,3,628,2,9815,3,113,10,4,2
280991,5,80,1,9644,23,115,5,9,2
280992,112,462,1149,13461,80,148,14,2,2
280993,112,87,1,1,3,187,3,1,2
280994,31,128,20,2599,42,130,14,6,2
280995,5,195,1,13462,71,98,5,5,2
280996,9,21,889,13376,25,101,10,9,2
280997,5,5,1,1,49,87,1,2,2
280998,5,16,1,1,26,0,6,6,2
280999,9,1933,4,13463,62,69,4,6,2
281000,9,21,4,11168,101,0,5,1,2
281001,5,304,93,13464,23,86,14,7,2
281002,521,128,1,11877,23,104,5,7,2
281003,12,1,8,13465,25,92,1,6,2
281004,112,934,1437,7623,42,106,1,7,2
281005,5,87,1,1,23,90,5,4,2
281006,9,3,1041,12667,89,20,10,5,2
281007,7,18,3,11736,85,10,14,2,2
281008,1512,46,823,6153,9,111,11,9,2
281009,1,39,1,3701,7,0,3,4,2
281010,9,276,4,2040,25,0,3,9,2
281011,539,135,22,13466,23,87,1,6,2
281012,9,1934,4,13467,37,0,6,9,2
281013,1513,92,910,1,43,0,14,3,2
281014,116,4,86,2852,46,0,5,2,2
281015,12,21,8,5071,23,84,14,9,2
281016,222,1309,28,13082,89,83,3,2,2
281017,1350,798,1,7955,42,106,1,9,2
281018,513,242,1,13468,28,0,3,5,2
281019,5,182,1,7836,42,82,1,9,2
281020,5,1935,1,13469,9,97,14,7,2
281021,3,1282,179,13470,25,0,14,6,2
281022,3,910,2,13471,48,0,5,6,2
281023,22,35,1438,1,32,126,4,2,2
281024,3,16,2,7066,24,0,10,4,2
281025,222,659,28,13082,66,83,10,2,2
281026,1514,1936,1,10496,42,135,11,6,2
281027,1,5,1,1,22,0,6,4,2
281028,3,1,2,363,23,108,11,6,2
281029,12,53,8,9439,25,120,3,9,2
281030,9,351,4,1571,23,107,14,9,2
281031,3,512,2,5044,25,98,10,10,2
281032,1515,32,1,7711,9,99,14,5,2
281033,3,712,2,13472,19,0,5,1,2
281034,3,0,2,13473,62,0,14,5,2
281035,24,1937,18,11057,42,104,12,8,2
281036,5,14,1,13474,32,0,6,5,2
281037,5,151,34,11319,23,105,1,9,2
281038,3,21,2,2456,23,120,14,5,2
281039,9,21,4,13475,39,0,11,5,2
281040,3,21,2,13476,48,127,10,4,2
281041,1516,92,1439,11096,28,103,10,5,2
281042,9,0,4,13477,67,45,12,1,2
281043,5,1779,1,1,71,0,3,2,2
281044,3,330,2,13478,67,0,3,5,2
281045,1517,95,1,13218,64,103,5,1,2
281046,31,168,20,13479,25,104,14,6,2
281047,299,1938,1,1,62,0,6,9,2
281048,362,733,1,11015,23,123,10,9,2
281049,31,183,20,13480,22,15,5,2,2
281050,9,53,4,13481,24,0,6,7,2
281051,8,5,39,13482,37,94,1,6,2
281052,31,569,20,13483,23,91,5,9,2
281053,5,1939,1,12239,42,90,1,6,2
281054,453,1669,29,4312,42,133,14,4,2
281055,5,23,1,12239,23,103,12,6,2
281056,5,4,5,10465,22,3,0,0,2
281057,31,39,20,13484,23,97,14,9,2
281058,3,21,2,3312,25,119,14,2,2
281059,5,21,1,6553,6,102,5,4,2
281060,290,1019,1,1,19,0,10,1,2
281061,6,127,4,552,23,94,11,7,2
281062,3,16,2,13485,48,0,4,6,2
281063,45,21,35,13486,118,114,14,1,2
281064,5,1712,1,3572,25,84,1,6,2
281065,5,42,34,13487,65,86,10,5,2
281066,31,3,20,4979,61,12,14,5,2
281067,40,578,1,9547,2,89,1,6,2
281068,3,5,2,13488,19,0,14,3,2
281069,9,9,4,13489,25,0,6,9,2
281070,5,733,1,1864,23,110,1,4,2
281071,43,3,5,13490,37,16,3,2,2
281072,5,21,1,3832,5,89,1,4,2
281073,5,340,1,1,34,0,3,2,2
281074,5,135,1,1,48,0,10,5,2
281075,5,745,1,1,23,96,1,6,2
281076,5,430,1,13491,40,0,4,4,2
281077,3,16,2,3497,25,0,14,2,2
281078,6,750,6,10661,25,0,3,2,2
281079,31,8,5,1,48,0,10,4,2
281080,9,330,4,13492,28,0,14,6,2
281081,40,1940,1,1,11,0,10,4,2
281082,5,39,1,11015,23,126,3,8,2
281083,9,1827,0,13493,51,89,10,5,2
281084,5,285,1,1,89,0,6,2,2
281085,8,252,39,10459,67,0,14,4,2
281086,5,387,1,1,32,95,12,5,2
281087,3,39,2,10056,37,0,10,4,2
281088,1518,808,34,4853,42,134,14,6,2
281089,31,1032,1,13494,66,28,10,2,2
281090,29,102,1440,2063,32,76,11,5,2
281091,47,1941,59,2970,25,105,13,9,2
281092,5,204,1175,13495,32,63,10,6,2
281093,8,114,39,10459,25,0,10,7,2
281094,8,147,39,13496,40,102,4,2,2
281095,5,17,1,1,39,57,4,2,2
281096,1266,1942,5,11242,35,106,3,1,2
281097,167,3,5,1,32,0,3,4,2
281098,5,4,5,10465,69,0,14,1,2
281099,3,21,2,3838,25,121,14,4,2
281100,5,9,1,1,25,240,10,2,2
281101,1249,90,29,11887,23,139,14,5,2
281102,5,35,1,1,39,0,10,5,2
281103,1519,1748,1,13497,9,94,5,7,2
281104,50,1196,20,13498,64,115,14,2,2
281105,3,39,2,2696,25,130,1,9,2
281106,9,377,1041,13499,38,102,14,2,2
281107,1,39,1,1,52,108,14,2,2
281108,1520,21,1441,7623,23,128,3,8,2
281109,5,146,823,4586,72,80,14,2,2
281110,162,134,452,13500,22,88,3,5,2
281111,12,21,8,13501,32,80,5,3,2
281112,1,174,1,1,41,0,14,3,2
281113,22,44,1,1,39,15,5,5,2
281114,5,340,667,1,48,83,3,1,2
281115,5,4,5,1,107,11,3,1,2
281116,8,53,39,13502,19,98,1,2,2
281117,1521,95,54,8403,6,124,5,9,2
281118,5,1943,5,7115,86,6,3,5,2
281119,3,98,2,3312,24,160,1,2,2
281120,5,4,1,1,89,12,14,2,2
281121,5,1,1,13503,9,97,11,6,2
281122,31,1944,20,9372,96,11,14,3,2
281123,5,710,1,1,78,0,10,5,2
281124,8,592,39,13504,25,0,1,4,2
281125,1522,21,20,13033,50,0,3,2,2
281126,102,167,1,1,28,0,6,1,2
281127,1,87,1,5801,25,92,3,9,2
281128,3,21,2,2106,25,127,14,4,2
281129,8,21,39,9661,25,0,10,6,2
281130,41,3,5,1,26,0,3,4,2
281131,5,1945,1,10188,25,0,5,1,2
281132,5,128,34,5762,25,82,14,4,2
281133,362,1578,1,9747,42,114,1,4,2
281134,5,220,188,13505,9,96,3,8,2
281135,3,5,2,2358,25,0,3,9,2
281136,50,5,20,13506,64,90,14,2,2
281137,113,115,1442,13507,39,91,14,5,2
281138,831,65,1,6204,9,127,5,9,2
281139,3,71,2,8415,59,81,14,5,2
281140,284,21,55,13508,10,232,3,1,2
281141,3,210,2,13509,19,0,14,2,2
281142,36,350,1443,13510,34,120,10,4,2
281143,12,114,8,8336,25,139,14,7,2
281144,1436,742,1,596,9,101,5,9,2
281145,5,285,1,9522,23,114,3,9,2
281146,8,5,39,12861,27,93,5,4,2
281147,8,21,39,9661,27,0,10,9,2
281148,3,16,2,13511,23,90,14,5,2
281149,7,174,5,10533,24,0,3,2,2
281150,413,471,1,6685,23,120,10,8,2
281151,3,16,2,10889,25,90,14,5,2
281152,5,5,1,1,32,0,10,5,2
281153,5,289,1,8681,4,107,14,4,2
281154,558,114,1,1,52,0,3,2,2
281155,3,1946,2,13512,61,83,5,2,2
281156,110,565,1,11859,23,117,14,9,2
281157,43,21,32,1,79,81,0,0,2
281158,1465,9,20,4521,55,85,3,2,2
281159,31,21,20,1,39,0,0,0,2
281160,5,299,1,1,24,71,0,0,2
281161,9,21,4,13513,41,99,14,2,2
281162,8,73,4,11865,46,92,5,2,2
281163,5,21,1,1,25,123,1,5,2
281164,5,3,1,9146,62,0,14,5,2
281165,284,21,55,1,43,153,3,1,2
281166,9,136,0,11964,38,0,14,1,2
281167,1,9,1,1,32,0,4,5,2
281168,1,3,5,12142,67,14,10,6,2
281169,68,190,1444,13450,25,100,10,9,2
281170,3,9,2,6821,25,92,10,4,2
281171,22,98,14,6681,25,137,6,10,2
281172,5,14,1,1,34,0,6,6,2
281173,3,1947,2,13514,28,0,14,1,2
281174,1,44,5,13515,62,0,14,2,2
281175,290,488,1445,10680,23,89,5,7,2
281176,9,21,4,2271,62,0,3,2,2
281177,1,9,1,1,26,53,3,5,2
281178,5,195,1,13516,4,101,12,9,2
281179,1523,168,1,13517,25,88,3,9,2
281180,3,39,2,8829,25,0,14,9,2
281181,1,17,171,13518,38,62,3,2,2
281182,5,321,1,8580,23,100,5,6,2
281183,7,355,1,13519,35,95,12,1,2
281184,3,21,2,1414,23,144,14,4,2
281185,1,128,1,3215,25,95,14,4,2
281186,9,96,4,13520,43,0,4,9,2
281187,43,39,1446,13521,26,90,3,2,2
281188,5,877,1,13522,23,91,5,9,2
281189,31,9,20,1,24,0,0,0,2
281190,9,21,4,13523,39,0,14,2,2
281191,5,35,1,1,30,77,5,3,2
281192,5,285,1,12255,23,119,5,6,2
281193,8,71,167,8982,25,106,5,4,2
281194,42,227,1,1,22,0,10,4,2
281195,1,3,5,12142,43,18,14,5,2
281196,9,3,4,13524,25,0,3,4,2
281197,1524,1289,29,8446,23,140,10,7,2
281198,31,17,20,1,28,0,4,3,2
281199,5,301,1447,1,19,0,10,2,2
281200,1,1948,1,1,49,0,14,4,2
281201,5,294,1,13525,15,100,1,5,2
281202,22,50,88,3598,25,108,4,6,2
281203,3,32,1448,6380,25,102,10,7,2
281204,5,514,1,8508,23,105,5,6,2
281205,1235,0,4,8520,62,0,11,5,2
281206,5,90,1,1,22,0,3,1,2
281207,5,285,1,13526,25,85,5,9,2
281208,47,808,22,1475,23,124,3,8,2
281209,1140,214,1,1,53,0,3,4,2
281210,3,100,2,13527,69,94,3,5,2
281211,12,39,8,1090,25,0,10,4,2
281212,1289,137,20,13528,27,102,0,0,2
281213,9,21,1041,13529,11,0,10,1,2
281214,5,3,5,1,41,7,3,4,2
281215,255,285,1449,9275,23,100,14,9,2
281216,5,5,1,1,25,0,14,2,2
281217,9,462,1450,118,42,147,5,8,2
281218,9,22,4,7130,23,91,12,6,2
281219,43,3,5,10214,46,8,14,1,2
281220,1160,1949,1,1,21,101,11,9,2
281221,12,21,8,13530,26,96,3,2,2
281222,5,1377,1,9282,68,0,6,5,2
281223,5,294,1,13531,60,104,3,3,2
281224,1,21,4,11497,25,0,12,1,2
281225,1525,1950,1,3380,9,135,5,8,2
281226,5,28,1,1,106,12,14,2,2
281227,41,5,28,13532,32,90,10,4,2
281228,5,30,1,10785,6,89,1,6,2
281229,8,2,1451,8453,23,108,3,8,2
281230,72,9,1,13533,48,153,4,1,2
281231,31,1252,5,7537,39,0,3,6,2
281232,213,128,179,13534,42,102,11,5,2
281233,1,1951,54,10104,39,100,10,1,2
281234,1526,434,1,2403,12,169,4,11,2
281235,3,9,2,1498,41,40,10,1,2
281236,5,1198,465,13535,23,148,10,8,2
281237,5,32,1,1,25,0,3,9,2
281238,5,65,1,8106,25,85,5,5,2
281239,7,4,3,1,11,35,0,0,2
281240,1,9,1,1,24,60,3,2,2
281241,1527,18,593,11450,80,34,3,1,2
281242,1,2,1,9480,42,111,14,7,2
281243,31,21,0,10521,98,45,3,1,2
281244,1,666,1,13536,11,106,3,4,2
281245,3,47,2,5556,25,131,1,9,2
281246,1528,1411,1452,50,25,117,6,7,2
281247,5,308,1,8508,23,89,14,8,2
281248,8,71,39,13537,26,90,11,2,2
281249,1529,9,1,9419,25,150,10,4,2
281250,31,1627,20,13538,25,75,14,2,2
